entry_label,selector,frame,state0,state2,state4,round_byte,segment,sprite_ctrl,renderer_mode,block,actor_index,actor_address,active,actor_class,actor_flags2,actor_flags3,actor_state,record_selector,animation,world_x,world_y,base_code,flip,actor_attr,compositor_family,owned_record_start,owned_record_count,piece_records
round5_phase1,0xFB,2636,0x0002,0x0003,0x0000,0x01,0x005D,0x0000,0x0000,actor_2c8,8,0x10C4C8,0x01,0x19,0x00,0x00,0x02,0x00,0x00,0x013E,0x02C9,0x004B,0x00,0x46,0x00,220,19,
round5_phase1,0xFB,2638,0x0002,0x0003,0x0000,0x01,0x005D,0x0000,0x0000,actor_2c8,8,0x10C4C8,0x01,0x19,0x00,0x00,0x02,0x00,0x00,0x013C,0x02C9,0x004B,0x00,0x46,0x00,220,19,220:4046:02CA:006D:012D|221:4046:02BA:006B:012D|222:4046:02BA:004E:012D|223:4046:02AA:004C:012D|224:4046:02CA:006C:013D|225:4046:02BA:006A:013D|226:4046:02BA:004D:013D|227:4046:02AA:004B:013D
round5_phase1,0xFB,2640,0x0002,0x0003,0x0000,0x01,0x005D,0x0000,0x0000,actor_2c8,8,0x10C4C8,0x01,0x19,0x00,0x00,0x02,0x00,0x00,0x013A,0x02C9,0x004B,0x00,0x46,0x00,220,19,220:4046:02CA:006D:012B|221:4046:02BA:006B:012B|222:4046:02BA:004E:012B|223:4046:02AA:004C:012B|224:4046:02CA:006C:013B|225:4046:02BA:006A:013B|226:4046:02BA:004D:013B|227:4046:02AA:004B:013B
round5_phase1,0xFB,2642,0x0002,0x0003,0x0000,0x01,0x005D,0x0000,0x0000,actor_2c8,8,0x10C4C8,0x01,0x19,0x00,0x00,0x02,0x00,0x00,0x0138,0x02C9,0x004B,0x00,0x46,0x00,220,19,220:4046:02CA:006D:0129|221:4046:02BA:006B:0129|222:4046:02BA:004E:0129|223:4046:02AA:004C:0129|224:4046:02CA:006C:0139|225:4046:02BA:006A:0139|226:4046:02BA:004D:0139|227:4046:02AA:004B:0139
round5_phase1,0xFB,2644,0x0002,0x0003,0x0000,0x01,0x005D,0x0000,0x0000,actor_2c8,8,0x10C4C8,0x01,0x18,0x00,0x00,0x02,0x00,0x00,0x0138,0x02C9,0x004B,0x00,0x46,0x00,220,19,220:4046:02C9:0069:0127|221:4046:02B9:0067:0127|222:4046:02B9:004E:0127|223:4046:02A9:004C:0127|224:4046:02C9:0068:0137|225:4046:02B9:0063:0137|226:4046:02B9:004D:0137|227:4046:02A9:004B:0137
round5_phase1,0xFB,2646,0x0002,0x0003,0x0000,0x01,0x005D,0x0000,0x0000,actor_2c8,8,0x10C4C8,0x01,0x18,0x00,0x00,0x02,0x00,0x00,0x0136,0x02C9,0x004B,0x00,0x46,0x00,220,19,220:4046:02C9:0069:0125|221:4046:02B9:0067:0125|222:4046:02B9:004E:0125|223:4046:02A9:004C:0125|224:4046:02C9:0068:0135|225:4046:02B9:0063:0135|226:4046:02B9:004D:0135|227:4046:02A9:004B:0135
round5_phase1,0xFB,2648,0x0002,0x0003,0x0000,0x01,0x005D,0x0000,0x0000,actor_2c8,8,0x10C4C8,0x01,0x18,0x00,0x00,0x02,0x00,0x00,0x0134,0x02C9,0x004B,0x00,0x46,0x00,220,19,220:4046:02C9:0069:0123|221:4046:02B9:0067:0123|222:4046:02B9:004E:0123|223:4046:02A9:004C:0123|224:4046:02C9:0068:0133|225:4046:02B9:0063:0133|226:4046:02B9:004D:0133|227:4046:02A9:004B:0133
round5_phase1,0xFB,2650,0x0002,0x0003,0x0000,0x01,0x005D,0x0000,0x0000,actor_2c8,8,0x10C4C8,0x01,0x18,0x00,0x00,0x02,0x00,0x00,0x0132,0x02C9,0x004B,0x00,0x46,0x00,220,19,220:4046:02C9:0069:0121|221:4046:02B9:0067:0121|222:4046:02B9:004E:0121|223:4046:02A9:004C:0121|224:4046:02C9:0068:0131|225:4046:02B9:0063:0131|226:4046:02B9:004D:0131|227:4046:02A9:004B:0131
round5_phase1,0xFB,2652,0x0002,0x0003,0x0000,0x01,0x005D,0x0000,0x0000,actor_2c8,8,0x10C4C8,0x01,0x17,0x00,0x00,0x02,0x00,0x00,0x0130,0x02C9,0x004B,0x00,0x46,0x00,220,19,220:4046:02CA:0066:011F|221:4046:02BA:0064:011F|222:4046:02BA:004E:011F|223:4046:02AA:004C:011F|224:4046:02CA:0065:012F|225:4046:02BA:0063:012F|226:4046:02BA:004D:012F|227:4046:02AA:004B:012F
round5_phase1,0xFB,2656,0x0002,0x0003,0x0000,0x01,0x005D,0x0000,0x0000,actor_2c8,8,0x10C4C8,0x01,0x17,0x00,0x00,0x02,0x00,0x00,0x012C,0x02C9,0x004B,0x00,0x46,0x00,220,19,220:4046:02CA:0066:011D|221:4046:02BA:0064:011D|222:4046:02BA:004E:011D|223:4046:02AA:004C:011D|224:4046:02CA:0065:012D|225:4046:02BA:0063:012D|226:4046:02BA:004D:012D|227:4046:02AA:004B:012D
