entry_label,selector,frame,state0,state2,state4,round_byte,segment,sprite_ctrl,renderer_mode,block,actor_index,actor_address,active,actor_class,actor_flags2,actor_flags3,actor_state,record_selector,animation,world_x,world_y,base_code,flip,actor_attr,compositor_family,owned_record_start,owned_record_count,piece_records
round6_boss,0xF2,2588,0x0002,0x0003,0x0000,0x01,0x008A,0x0000,0x0002,actor_5c8,5,0x10C708,0x01,0x00,0x00,0x00,0x03,0x0E,0x00,0x0000,0x0180,0x061D,0x00,0x00,0x01,210,20,210:400F:014B:06B2:FFDC|211:400F:014B:06B3:FFCC|212:400F:015B:06B4:FFE4|213:400F:015B:06B5:FFD4|214:400F:015D:06B6:FFFC|215:400F:015D:06B7:FFEC|216:400F:016D:06B8:0004|217:400F:016D:06B9:FFF4|218:400F:016D:06BA:FFE4|219:400F:017D:06BB:000C|220:400F:017D:06BC:FFFC|221:400F:017D:06BD:FFEC|222:400F:0182:068F:FFFF|223:400F:0182:0690:FFEF|224:400F:0192:0691:0007|225:400F:0192:0692:FFF7|226:400F:0192:0693:FFE7
round6_boss,0xF2,2716,0x0002,0x0003,0x0000,0x01,0x008A,0x0000,0x0002,actor_5c8,5,0x10C708,0x01,0x00,0x01,0x00,0x10,0x0E,0x00,0x0050,0x0084,0x061D,0x00,0x00,0x01,210,20,210:400F:004F:06B2:002C|211:400F:004F:06B3:001C|212:400F:005F:06B4:0034|213:400F:005F:06B5:0024|214:400F:0061:06B6:004C|215:400F:0061:06B7:003C|216:400F:0071:06B8:0054|217:400F:0071:06B9:0044|218:400F:0071:06BA:0034|219:400F:0081:06BB:005C|220:400F:0081:06BC:004C|221:400F:0081:06BD:003C|222:400F:0086:068F:004F|223:400F:0086:0690:003F|224:400F:0096:0691:0057|225:400F:0096:0692:0047|226:400F:0096:0693:0037
round6_boss,0xF2,2718,0x0002,0x0003,0x0000,0x01,0x008A,0x0000,0x0002,actor_5c8,5,0x10C708,0x01,0x00,0x01,0x00,0x10,0x0E,0x00,0x0050,0x0084,0x061D,0x00,0x00,0x01,210,20,210:000F:004F:06B2:0063|211:000F:004F:06B3:0073|212:000F:005F:06B4:005B|213:000F:005F:06B5:006B|214:000F:0061:06B6:0043|215:000F:0061:06B7:0053|216:000F:0071:06B8:003B|217:000F:0071:06B9:004B|218:000F:0071:06BA:005B|219:000F:0081:06BB:0033|220:000F:0081:06BC:0043|221:000F:0081:06BD:0053|222:000F:0086:068F:0040|223:000F:0086:0690:0050|224:000F:0096:0691:0038|225:000F:0096:0692:0048|226:000F:0096:0693:0058
round6_boss,0xF2,2724,0x0002,0x0003,0x0000,0x01,0x008A,0x0000,0x0002,actor_5c8,5,0x10C708,0x01,0x00,0x01,0x00,0x10,0x0E,0x00,0x0050,0x0082,0x061D,0x00,0x00,0x01,210,20,210:000F:004E:06B2:0063|211:000F:004E:06B3:0073|212:000F:005E:06B4:005B|213:000F:005E:06B5:006B|214:000F:0060:06B6:0043|215:000F:0060:06B7:0053|216:000F:0070:06B8:003B|217:000F:0070:06B9:004B|218:000F:0070:06BA:005B|219:000F:0080:06BB:0033|220:000F:0080:06BC:0043|221:000F:0080:06BD:0053|222:000F:0085:068F:0040|223:000F:0085:0690:0050|224:000F:0095:0691:0038|225:000F:0095:0692:0048|226:000F:0095:0693:0058
round6_boss,0xF2,2726,0x0002,0x0003,0x0000,0x01,0x008A,0x0000,0x0002,actor_5c8,5,0x10C708,0x01,0x00,0x01,0x00,0x10,0x0E,0x00,0x0050,0x0080,0x061D,0x00,0x00,0x01,210,20,210:000F:004C:06B2:0063|211:000F:004C:06B3:0073|212:000F:005C:06B4:005B|213:000F:005C:06B5:006B|214:000F:005E:06B6:0043|215:000F:005E:06B7:0053|216:000F:006E:06B8:003B|217:000F:006E:06B9:004B|218:000F:006E:06BA:005B|219:000F:007E:06BB:0033|220:000F:007E:06BC:0043|221:000F:007E:06BD:0053|222:000F:0083:068F:0040|223:000F:0083:0690:0050|224:000F:0093:0691:0038|225:000F:0093:0692:0048|226:000F:0093:0693:0058
round6_boss,0xF2,2728,0x0002,0x0003,0x0000,0x01,0x008A,0x0000,0x0002,actor_5c8,5,0x10C708,0x01,0x00,0x01,0x00,0x10,0x0E,0x00,0x0050,0x007E,0x061D,0x00,0x00,0x01,210,20,210:000F:004A:06B2:0063|211:000F:004A:06B3:0073|212:000F:005A:06B4:005B|213:000F:005A:06B5:006B|214:000F:005C:06B6:0043|215:000F:005C:06B7:0053|216:000F:006C:06B8:003B|217:000F:006C:06B9:004B|218:000F:006C:06BA:005B|219:000F:007C:06BB:0033|220:000F:007C:06BC:0043|221:000F:007C:06BD:0053|222:000F:0081:068F:0040|223:000F:0081:0690:0050|224:000F:0091:0691:0038|225:000F:0091:0692:0048|226:000F:0091:0693:0058
round6_boss,0xF2,2730,0x0002,0x0003,0x0000,0x01,0x008A,0x0000,0x0002,actor_5c8,5,0x10C708,0x01,0x00,0x01,0x00,0x10,0x0E,0x00,0x0050,0x007B,0x061D,0x00,0x00,0x01,210,20,210:000F:0048:06B2:0063|211:000F:0048:06B3:0073|212:000F:0058:06B4:005B|213:000F:0058:06B5:006B|214:000F:005A:06B6:0043|215:000F:005A:06B7:0053|216:000F:006A:06B8:003B|217:000F:006A:06B9:004B|218:000F:006A:06BA:005B|219:000F:007A:06BB:0033|220:000F:007A:06BC:0043|221:000F:007A:06BD:0053|222:000F:007F:068F:0040|223:000F:007F:0690:0050|224:000F:008F:0691:0038|225:000F:008F:0692:0048|226:000F:008F:0693:0058
round6_boss,0xF2,2732,0x0002,0x0003,0x0000,0x01,0x008A,0x0000,0x0002,actor_5c8,5,0x10C708,0x01,0x00,0x01,0x00,0x10,0x0E,0x00,0x0050,0x0077,0x061D,0x00,0x00,0x01,210,20,210:000F:0044:06B2:0063|211:000F:0044:06B3:0073|212:000F:0054:06B4:005B|213:000F:0054:06B5:006B|214:000F:0056:06B6:0043|215:000F:0056:06B7:0053|216:000F:0066:06B8:003B|217:000F:0066:06B9:004B|218:000F:0066:06BA:005B|219:000F:0076:06BB:0033|220:000F:0076:06BC:0043|221:000F:0076:06BD:0053|222:000F:007B:068F:0040|223:000F:007B:0690:0050|224:000F:008B:0691:0038|225:000F:008B:0692:0048|226:000F:008B:0693:0058
round6_boss,0xF2,2734,0x0002,0x0003,0x0000,0x01,0x008A,0x0000,0x0002,actor_5c8,5,0x10C708,0x01,0x00,0x01,0x00,0x10,0x0E,0x00,0x0050,0x0073,0x061D,0x00,0x00,0x01,210,20,210:000F:0040:06B2:0063|211:000F:0040:06B3:0073|212:000F:0050:06B4:005B|213:000F:0050:06B5:006B|214:000F:0052:06B6:0043|215:000F:0052:06B7:0053|216:000F:0062:06B8:003B|217:000F:0062:06B9:004B|218:000F:0062:06BA:005B|219:000F:0072:06BB:0033|220:000F:0072:06BC:0043|221:000F:0072:06BD:0053|222:000F:0077:068F:0040|223:000F:0077:0690:0050|224:000F:0087:0691:0038|225:000F:0087:0692:0048|226:000F:0087:0693:0058
round6_boss,0xF2,2736,0x0002,0x0003,0x0000,0x01,0x008A,0x0000,0x0002,actor_5c8,5,0x10C708,0x01,0x00,0x01,0x00,0x10,0x0E,0x00,0x0050,0x006D,0x061D,0x00,0x00,0x01,210,20,210:000F:003B:06B2:0063|211:000F:003B:06B3:0073|212:000F:004B:06B4:005B|213:000F:004B:06B5:006B|214:000F:004D:06B6:0043|215:000F:004D:06B7:0053|216:000F:005D:06B8:003B|217:000F:005D:06B9:004B|218:000F:005D:06BA:005B|219:000F:006D:06BB:0033|220:000F:006D:06BC:0043|221:000F:006D:06BD:0053|222:000F:0072:068F:0040|223:000F:0072:0690:0050|224:000F:0082:0691:0038|225:000F:0082:0692:0048|226:000F:0082:0693:0058
